Transaction,Item,date_time,period_day,weekday_weekend,weekday,wind,condition,temp_f,temp_c,dew_point_f,dew_point_c,wind_speed_mph,wind_gust_mph,wind_speed_kmh,wind_gust_kmh,humidity_%,pressure_in,precipitation_in,precipitation_accumulation_in
8400,Cookies,2017-03-18 16:09:48,afternoon,weekend,5,W,Fair,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8400,Cake,2017-03-18 16:09:48,afternoon,weekend,5,W,Fair,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8401,Coffee,2017-03-18 16:26:57,afternoon,weekend,5,W,Fair,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8401,Tea,2017-03-18 16:26:57,afternoon,weekend,5,W,Fair,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8401,Cake,2017-03-18 16:26:57,afternoon,weekend,5,W,Fair,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8402,Coffee,2017-03-18 16:52:04,afternoon,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8402,Smoothies,2017-03-18 16:52:04,afternoon,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8402,Soup,2017-03-18 16:52:04,afternoon,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8402,Sandwich,2017-03-18 16:52:04,afternoon,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8402,Cake,2017-03-18 16:52:04,afternoon,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8403,Coffee,2017-03-18 17:03:07,evening,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8403,Coke,2017-03-18 17:03:07,evening,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8403,Salad,2017-03-18 17:03:07,evening,weekend,5,WSW,Fair,52,11.0,43,6.111111111111112,12,0,19.31208,0.0,0.71,29,0,0
8404,Coffee,2017-03-19 09:39:11,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8405,Coffee,2017-03-19 09:50:25,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8406,Coffee,2017-03-19 09:56:28,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8406,Tiffin,2017-03-19 09:56:28,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8407,Spanish Brunch,2017-03-19 10:01:05,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8407,Scone,2017-03-19 10:01:05,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8407,Coffee,2017-03-19 10:01:05,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8407,Bread,2017-03-19 10:01:05,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8408,Coffee,2017-03-19 10:03:48,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8408,Medialuna,2017-03-19 10:03:48,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,14,0,22.53076,0.0,0.82,29,0,0
8409,Bread,2017-03-19 10:31:39,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8410,Tea,2017-03-19 10:43:24,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,13,0,20.92142,0.0,0.82,29,0,0
8411,Bread,2017-03-19 10:44:50,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,13,0,20.92142,0.0,0.82,29,0,0
8412,Coffee,2017-03-19 10:58:09,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,13,0,20.92142,0.0,0.82,29,0,0
8412,Coffee,2017-03-19 10:58:09,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,13,0,20.92142,0.0,0.82,29,0,0
8412,Cake,2017-03-19 10:58:09,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,13,0,20.92142,0.0,0.82,29,0,0
8413,Tea,2017-03-19 11:00:01,morning,weekend,6,WSW,Fair,52,11.0,46,7.777777777777779,13,0,20.92142,0.0,0.82,29,0,0
8414,Coffee,2017-03-19 11:14:38,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8414,Coffee,2017-03-19 11:14:38,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8414,Medialuna,2017-03-19 11:14:38,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8414,Tiffin,2017-03-19 11:14:38,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8415,Coffee,2017-03-19 11:24:14,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8415,Bread,2017-03-19 11:24:14,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8415,Bread,2017-03-19 11:24:14,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8416,Bread,2017-03-19 11:25:55,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8416,Medialuna,2017-03-19 11:25:55,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8417,Coffee,2017-03-19 11:27:31,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8418,Tea,2017-03-19 11:28:39,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8418,Tea,2017-03-19 11:28:39,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8418,Scone,2017-03-19 11:28:39,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8419,Hot chocolate,2017-03-19 11:29:55,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8419,Tea,2017-03-19 11:29:55,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8419,Bread,2017-03-19 11:29:55,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8419,Cake,2017-03-19 11:29:55,morning,weekend,6,WSW,Mostly Cloudy,52,11.0,46,7.777777777777779,15,0,24.1401,0.0,0.82,29,0,0
8420,Bread,2017-03-19 11:43:19,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8420,Spanish Brunch,2017-03-19 11:43:19,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8421,Bread,2017-03-19 11:45:36,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8422,Spanish Brunch,2017-03-19 11:47:39,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8422,Truffles,2017-03-19 11:47:39,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8422,Juice,2017-03-19 11:47:39,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8422,Coffee,2017-03-19 11:47:39,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8422,Tiffin,2017-03-19 11:47:39,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8423,Coffee,2017-03-19 11:52:41,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8424,Bread,2017-03-19 11:59:11,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8424,Bread,2017-03-19 11:59:11,morning,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8425,Bread,2017-03-19 12:02:29,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8426,Farm House,2017-03-19 12:04:24,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8427,Coffee,2017-03-19 12:06:55,afternoon,weekend,6,WSW,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8427,Scone,2017-03-19 12:06:55,afternoon,weekend,6,WSW,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8428,Bread,2017-03-19 12:27:32,afternoon,weekend,6,WSW,Mostly Cloudy,52,11.0,45,7.222222222222222,17,0,27.35878,0.0,0.76,29,0,0
8429,Coffee,2017-03-19 12:36:09,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8429,Coffee,2017-03-19 12:36:09,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8429,Spanish Brunch,2017-03-19 12:36:09,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8429,Coffee,2017-03-19 12:36:09,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8429,Art Tray,2017-03-19 12:36:09,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8430,Spanish Brunch,2017-03-19 12:36:55,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8430,Hot chocolate,2017-03-19 12:36:55,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8431,Coffee,2017-03-19 12:38:21,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8431,Coffee,2017-03-19 12:38:21,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8431,Cake,2017-03-19 12:38:21,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8431,Scone,2017-03-19 12:38:21,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8432,Tiffin,2017-03-19 12:39:59,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8432,Coffee,2017-03-19 12:39:59,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8433,Tea,2017-03-19 12:40:57,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8433,Cookies,2017-03-19 12:40:57,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8434,Coffee,2017-03-19 12:41:55,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8434,Bread,2017-03-19 12:41:55,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8435,Sandwich,2017-03-19 12:59:04,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8435,Muffin,2017-03-19 12:59:04,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8435,Bread,2017-03-19 12:59:04,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8435,Cookies,2017-03-19 12:59:04,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,16,0,25.74944,0.0,0.71,29,0,0
8436,Farm House,2017-03-19 13:11:00,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8437,Spanish Brunch,2017-03-19 13:30:32,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8437,Salad,2017-03-19 13:30:32,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8437,Tea,2017-03-19 13:30:32,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8437,Coffee,2017-03-19 13:30:32,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8437,Pastry,2017-03-19 13:30:32,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8437,Cake,2017-03-19 13:30:32,afternoon,weekend,6,W,Mostly Cloudy,52,11.0,43,6.111111111111112,14,0,22.53076,0.0,0.71,29,0,0
8438,Smoothies,2017-03-19 13:40:51,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8438,Coffee,2017-03-19 13:40:51,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8438,Soup,2017-03-19 13:40:51,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8438,Salad,2017-03-19 13:40:51,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8439,Sandwich,2017-03-19 13:43:43,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8439,Tea,2017-03-19 13:43:43,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8439,Coffee,2017-03-19 13:43:43,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8440,Sandwich,2017-03-19 13:49:50,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8440,Sandwich,2017-03-19 13:49:50,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8441,Spanish Brunch,2017-03-19 13:56:04,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8441,Toast,2017-03-19 13:56:04,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8441,Salad,2017-03-19 13:56:04,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8441,Baguette,2017-03-19 13:56:04,afternoon,weekend,6,W,Mostly Cloudy,54,12.0,43,6.111111111111112,14,0,22.53076,0.0,0.67,29,0,0
8442,Sandwich,2017-03-19 14:22:57,afternoon,weekend,6,W,Partly Cloudy,54,12.0,43,6.111111111111112,17,0,27.35878,0.0,0.67,29,0,0
8442,Sandwich,2017-03-19 14:22:57,afternoon,weekend,6,W,Partly Cloudy,54,12.0,43,6.111111111111112,17,0,27.35878,0.0,0.67,29,0,0
8443,Cake,2017-03-19 14:41:55,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8443,Bread,2017-03-19 14:41:55,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8443,Muffin,2017-03-19 14:41:55,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8444,Coffee,2017-03-19 14:43:43,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8444,Coffee,2017-03-19 14:43:43,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8444,Pastry,2017-03-19 14:43:43,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8445,Coffee,2017-03-19 14:51:08,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8445,Coffee,2017-03-19 14:51:08,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8445,Sandwich,2017-03-19 14:51:08,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8445,Chicken Stew,2017-03-19 14:51:08,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8446,Cake,2017-03-19 14:52:59,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8446,Coffee,2017-03-19 14:52:59,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8446,Coffee,2017-03-19 14:52:59,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,15,0,24.1401,0.0,0.67,29,0,0
8447,Bread,2017-03-19 15:06:25,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8448,Spanish Brunch,2017-03-19 15:08:21,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8448,Coffee,2017-03-19 15:08:21,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8448,Coke,2017-03-19 15:08:21,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8448,Bread,2017-03-19 15:08:21,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8448,Mineral water,2017-03-19 15:08:21,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8448,Soup,2017-03-19 15:08:21,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8449,Tea,2017-03-19 15:16:00,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8449,Cake,2017-03-19 15:16:00,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8450,Coffee,2017-03-19 15:17:04,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8450,Sandwich,2017-03-19 15:17:04,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8450,Sandwich,2017-03-19 15:17:04,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8450,Muffin,2017-03-19 15:17:04,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8451,Coffee,2017-03-19 15:29:10,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8452,Coffee,2017-03-19 15:34:07,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8452,Tea,2017-03-19 15:34:07,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8452,Cake,2017-03-19 15:34:07,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8452,Scone,2017-03-19 15:34:07,afternoon,weekend,6,W,Partly Cloudy,52,11.0,41,5.0,18,0,28.96812,0.0,0.67,29,0,0
8453,Pastry,2017-03-19 15:44:45,afternoon,weekend,6,W,Partly Cloudy,52,11.0,39,3.8888888888888893,17,29,27.35878,46.67086,0.62,29,0,0
8453,Scone,2017-03-19 15:44:45,afternoon,weekend,6,W,Partly Cloudy,52,11.0,39,3.8888888888888893,17,29,27.35878,46.67086,0.62,29,0,0
8454,Coffee,2017-03-19 16:37:37,afternoon,weekend,6,W,Partly Cloudy,50,10.0,37,2.7777777777777777,17,0,27.35878,0.0,0.62,29,0,0
8455,Afternoon with the baker,2017-03-19 18:33:00,evening,weekend,6,WSW,Fair,46,8.0,37,2.7777777777777777,13,0,20.92142,0.0,0.71,29,0,0
8456,Coffee,2017-03-20 08:25:34,morning,weekday,0,WSW,Fair,45,7.0,39,3.8888888888888893,17,0,27.35878,0.0,0.81,29,0,0
8457,Coffee,2017-03-20 08:57:53,morning,weekday,0,WSW,Fair,45,7.0,39,3.8888888888888893,16,0,25.74944,0.0,0.81,29,0,0
8458,Coffee,2017-03-20 09:00:54,morning,weekday,0,WSW,Fair,45,7.0,39,3.8888888888888893,16,0,25.74944,0.0,0.81,29,0,0
8458,Bread,2017-03-20 09:00:54,morning,weekday,0,WSW,Fair,45,7.0,39,3.8888888888888893,16,0,25.74944,0.0,0.81,29,0,0
8459,Coffee,2017-03-20 09:15:08,morning,weekday,0,WSW,Partly Cloudy / Windy,45,7.0,37,2.7777777777777777,22,0,35.40548,0.0,0.76,29,0,0
8459,Bread,2017-03-20 09:15:08,morning,weekday,0,WSW,Partly Cloudy / Windy,45,7.0,37,2.7777777777777777,22,0,35.40548,0.0,0.76,29,0,0
8460,Coffee,2017-03-20 09:35:56,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8461,Coffee,2017-03-20 09:38:09,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8461,Bread,2017-03-20 09:38:09,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8462,Coffee,2017-03-20 10:03:58,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8462,Coffee,2017-03-20 10:03:58,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8462,Pastry,2017-03-20 10:03:58,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8462,Bread,2017-03-20 10:03:58,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8462,Bread,2017-03-20 10:03:58,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8462,Toast,2017-03-20 10:03:58,morning,weekday,0,WSW,Light Rain / Windy,45,7.0,37,2.7777777777777777,21,0,33.79614,0.0,0.76,29,0,0
8463,Pastry,2017-03-20 10:17:11,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8463,Cake,2017-03-20 10:17:11,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8463,Bread,2017-03-20 10:17:11,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8464,Coffee,2017-03-20 10:18:08,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8464,Muffin,2017-03-20 10:18:08,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8465,Baguette,2017-03-20 10:28:27,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8466,Coffee,2017-03-20 10:31:50,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8466,Bread,2017-03-20 10:31:50,morning,weekday,0,WSW,Partly Cloudy / Windy,43,6.0,36,2.2222222222222223,21,0,33.79614,0.0,0.76,29,0,0
8467,Coffee,2017-03-20 10:37:22,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
8467,Mineral water,2017-03-20 10:37:22,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
8467,Cookies,2017-03-20 10:37:22,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
8467,Toast,2017-03-20 10:37:22,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
8468,Tea,2017-03-20 10:46:56,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
8468,Spanish Brunch,2017-03-20 10:46:56,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
8469,Coffee,2017-03-20 10:51:22,morning,weekday,0,SW,Fair / Windy,46,8.0,37,2.7777777777777777,21,0,33.79614,0.0,0.71,29,0,0
