Transaction,Item,date_time,period_day,weekday_weekend,weekday
7485,Pastry,2017-03-03 12:21:00,afternoon,weekday,4
7485,Coffee,2017-03-03 12:21:00,afternoon,weekday,4
7485,Eggs,2017-03-03 12:21:00,afternoon,weekday,4
7486,Bread,2017-03-03 12:26:19,afternoon,weekday,4
7487,Coffee,2017-03-03 12:33:44,afternoon,weekday,4
7487,Salad,2017-03-03 12:33:44,afternoon,weekday,4
7487,Sandwich,2017-03-03 12:33:44,afternoon,weekday,4
7488,Coffee,2017-03-03 13:07:34,afternoon,weekday,4
7488,Bread,2017-03-03 13:07:34,afternoon,weekday,4
7488,Pastry,2017-03-03 13:07:34,afternoon,weekday,4
7489,Bread,2017-03-03 13:11:32,afternoon,weekday,4
7489,Bread,2017-03-03 13:11:32,afternoon,weekday,4
7489,Coffee,2017-03-03 13:11:32,afternoon,weekday,4
7490,Chicken Stew,2017-03-03 13:12:51,afternoon,weekday,4
7490,Tea,2017-03-03 13:12:51,afternoon,weekday,4
7491,Cookies,2017-03-03 13:15:16,afternoon,weekday,4
7491,Sandwich,2017-03-03 13:15:16,afternoon,weekday,4
7491,Coffee,2017-03-03 13:15:16,afternoon,weekday,4
7491,Coffee,2017-03-03 13:15:16,afternoon,weekday,4
7492,Coffee,2017-03-03 13:16:40,afternoon,weekday,4
7492,Coffee,2017-03-03 13:16:40,afternoon,weekday,4
7492,Tiffin,2017-03-03 13:16:40,afternoon,weekday,4
7492,Alfajores,2017-03-03 13:16:40,afternoon,weekday,4
7493,Bread,2017-03-03 13:32:40,afternoon,weekday,4
7493,Pastry,2017-03-03 13:32:40,afternoon,weekday,4
7493,Pastry,2017-03-03 13:32:40,afternoon,weekday,4
7494,Tiffin,2017-03-03 13:42:21,afternoon,weekday,4
7494,Hot chocolate,2017-03-03 13:42:21,afternoon,weekday,4
7495,Spanish Brunch,2017-03-03 13:54:38,afternoon,weekday,4
7495,Duck egg,2017-03-03 13:54:38,afternoon,weekday,4
7495,Tea,2017-03-03 13:54:38,afternoon,weekday,4
7495,Bread,2017-03-03 13:54:38,afternoon,weekday,4
7496,Tea,2017-03-03 13:57:05,afternoon,weekday,4
7496,Soup,2017-03-03 13:57:05,afternoon,weekday,4
7496,Cookies,2017-03-03 13:57:05,afternoon,weekday,4
7497,Juice,2017-03-03 13:58:12,afternoon,weekday,4
7497,Muffin,2017-03-03 13:58:12,afternoon,weekday,4
7497,Cake,2017-03-03 13:58:12,afternoon,weekday,4
7497,Soup,2017-03-03 13:58:12,afternoon,weekday,4
7498,Sandwich,2017-03-03 13:59:49,afternoon,weekday,4
7498,Coffee,2017-03-03 13:59:49,afternoon,weekday,4
7498,Coke,2017-03-03 13:59:49,afternoon,weekday,4
7498,Smoothies,2017-03-03 13:59:49,afternoon,weekday,4
7499,Afternoon with the baker,2017-03-03 14:34:31,afternoon,weekday,4
7500,Coffee,2017-03-03 14:41:36,afternoon,weekday,4
7500,Coffee,2017-03-03 14:41:36,afternoon,weekday,4
7500,Sandwich,2017-03-03 14:41:36,afternoon,weekday,4
7501,Pastry,2017-03-03 15:00:46,afternoon,weekday,4
7501,Scone,2017-03-03 15:00:46,afternoon,weekday,4
7501,Bread,2017-03-03 15:00:46,afternoon,weekday,4
7502,Coffee,2017-03-03 15:08:49,afternoon,weekday,4
7502,Bread,2017-03-03 15:08:49,afternoon,weekday,4
7503,Bread,2017-03-03 15:09:38,afternoon,weekday,4
7504,Sandwich,2017-03-03 15:31:28,afternoon,weekday,4
7505,Coffee,2017-03-03 15:32:45,afternoon,weekday,4
7505,Cookies,2017-03-03 15:32:45,afternoon,weekday,4
7506,Scone,2017-03-03 15:40:58,afternoon,weekday,4
7507,Coffee,2017-03-03 15:46:43,afternoon,weekday,4
7508,Bread,2017-03-03 15:49:50,afternoon,weekday,4
7508,Bread,2017-03-03 15:49:50,afternoon,weekday,4
7508,Tiffin,2017-03-03 15:49:50,afternoon,weekday,4
7508,Sandwich,2017-03-03 15:49:50,afternoon,weekday,4
7509,Tea,2017-03-03 15:54:06,afternoon,weekday,4
7509,Juice,2017-03-03 15:54:06,afternoon,weekday,4
7509,Bread,2017-03-03 15:54:06,afternoon,weekday,4
7509,Afternoon with the baker,2017-03-03 15:54:06,afternoon,weekday,4
7510,Scone,2017-03-03 16:03:29,afternoon,weekday,4
7510,Coffee,2017-03-03 16:03:29,afternoon,weekday,4
7511,Cake,2017-03-03 16:20:44,afternoon,weekday,4
7512,Coffee,2017-03-04 08:13:11,morning,weekend,5
7512,Coffee,2017-03-04 08:13:11,morning,weekend,5
7512,Truffles,2017-03-04 08:13:11,morning,weekend,5
7512,Alfajores,2017-03-04 08:13:11,morning,weekend,5
7512,Scone,2017-03-04 08:13:11,morning,weekend,5
7513,Coffee,2017-03-04 08:37:31,morning,weekend,5
7514,Bread,2017-03-04 08:45:41,morning,weekend,5
7515,Coffee,2017-03-04 08:49:09,morning,weekend,5
7516,Coffee,2017-03-04 08:50:00,morning,weekend,5
7516,Scone,2017-03-04 08:50:00,morning,weekend,5
7516,Bread,2017-03-04 08:50:00,morning,weekend,5
7517,Bread,2017-03-04 08:50:46,morning,weekend,5
7518,Coffee,2017-03-04 08:51:55,morning,weekend,5
7519,Coffee,2017-03-04 09:01:11,morning,weekend,5
7519,Coke,2017-03-04 09:01:11,morning,weekend,5
7519,Pastry,2017-03-04 09:01:11,morning,weekend,5
7520,Farm House,2017-03-04 09:07:27,morning,weekend,5
7520,Coffee,2017-03-04 09:07:27,morning,weekend,5
7520,Hot chocolate,2017-03-04 09:07:27,morning,weekend,5
7521,Bread,2017-03-04 09:12:35,morning,weekend,5
7521,Pastry,2017-03-04 09:12:35,morning,weekend,5
7522,Scone,2017-03-04 09:15:26,morning,weekend,5
7523,Pastry,2017-03-04 09:20:06,morning,weekend,5
7523,Coffee,2017-03-04 09:20:06,morning,weekend,5
7524,Scone,2017-03-04 09:51:32,morning,weekend,5
7524,Bread,2017-03-04 09:51:32,morning,weekend,5
7525,Coffee,2017-03-04 10:01:10,morning,weekend,5
7525,Juice,2017-03-04 10:01:10,morning,weekend,5
7525,Tiffin,2017-03-04 10:01:10,morning,weekend,5
7525,Brownie,2017-03-04 10:01:10,morning,weekend,5
7526,Alfajores,2017-03-04 10:01:39,morning,weekend,5
7526,Scandinavian,2017-03-04 10:01:39,morning,weekend,5
7527,Bread,2017-03-04 10:04:16,morning,weekend,5
7528,Tea,2017-03-04 10:05:48,morning,weekend,5
7528,Juice,2017-03-04 10:05:48,morning,weekend,5
7528,Coffee,2017-03-04 10:05:48,morning,weekend,5
7529,Pastry,2017-03-04 10:12:22,morning,weekend,5
7529,Pastry,2017-03-04 10:12:22,morning,weekend,5
7529,Scone,2017-03-04 10:12:22,morning,weekend,5
7529,Coffee,2017-03-04 10:12:22,morning,weekend,5
7530,Muffin,2017-03-04 10:25:55,morning,weekend,5
7530,Scone,2017-03-04 10:25:55,morning,weekend,5
7530,Coffee,2017-03-04 10:25:55,morning,weekend,5
7531,Bread,2017-03-04 10:26:40,morning,weekend,5
7532,Coffee,2017-03-04 10:33:39,morning,weekend,5
7533,Bread,2017-03-04 10:39:50,morning,weekend,5
7534,Baguette,2017-03-04 10:44:25,morning,weekend,5
7534,Scone,2017-03-04 10:44:25,morning,weekend,5
7534,Medialuna,2017-03-04 10:44:25,morning,weekend,5
7534,Cookies,2017-03-04 10:44:25,morning,weekend,5
7534,Scandinavian,2017-03-04 10:44:25,morning,weekend,5
7535,Bread,2017-03-04 10:47:20,morning,weekend,5
7535,Coffee,2017-03-04 10:47:20,morning,weekend,5
7535,Bread,2017-03-04 10:47:20,morning,weekend,5
7536,Coffee,2017-03-04 10:48:36,morning,weekend,5
7536,Coffee,2017-03-04 10:48:36,morning,weekend,5
7536,Pastry,2017-03-04 10:48:36,morning,weekend,5
7536,Bread,2017-03-04 10:48:36,morning,weekend,5
7537,Baguette,2017-03-04 10:59:13,morning,weekend,5
7538,Bread,2017-03-04 11:00:46,morning,weekend,5
7539,Bread,2017-03-04 11:02:23,morning,weekend,5
7539,Cake,2017-03-04 11:02:23,morning,weekend,5
7539,Jammie Dodgers,2017-03-04 11:02:23,morning,weekend,5
7540,Bread,2017-03-04 11:03:21,morning,weekend,5
7540,Coffee,2017-03-04 11:03:21,morning,weekend,5
7540,Sandwich,2017-03-04 11:03:21,morning,weekend,5
7540,Extra Salami or Feta,2017-03-04 11:03:21,morning,weekend,5
7541,Cake,2017-03-04 11:05:09,morning,weekend,5
7541,Brownie,2017-03-04 11:05:09,morning,weekend,5
7541,Mineral water,2017-03-04 11:05:09,morning,weekend,5
7541,Coffee,2017-03-04 11:05:09,morning,weekend,5
7541,Tea,2017-03-04 11:05:09,morning,weekend,5
7541,Hot chocolate,2017-03-04 11:05:09,morning,weekend,5
7542,Coffee,2017-03-04 11:20:59,morning,weekend,5
7542,Coke,2017-03-04 11:20:59,morning,weekend,5
7543,Bread,2017-03-04 11:28:19,morning,weekend,5
7544,Tea,2017-03-04 11:29:33,morning,weekend,5
7544,Coffee,2017-03-04 11:29:33,morning,weekend,5
7545,Coffee,2017-03-04 11:36:43,morning,weekend,5
7545,Coffee,2017-03-04 11:36:43,morning,weekend,5
7545,Coffee,2017-03-04 11:36:43,morning,weekend,5
7545,Cookies,2017-03-04 11:36:43,morning,weekend,5
7546,Bread,2017-03-04 11:43:43,morning,weekend,5
7547,Spanish Brunch,2017-03-04 11:44:40,morning,weekend,5
7547,The Nomad,2017-03-04 11:44:40,morning,weekend,5
7547,Coffee,2017-03-04 11:44:40,morning,weekend,5
7548,Coffee,2017-03-04 11:45:34,morning,weekend,5
7548,Muffin,2017-03-04 11:45:34,morning,weekend,5
7549,Scone,2017-03-04 11:46:02,morning,weekend,5
7549,Coffee,2017-03-04 11:46:02,morning,weekend,5
7550,Coffee,2017-03-04 11:50:52,morning,weekend,5
7550,Coffee,2017-03-04 11:50:52,morning,weekend,5
7550,Bread,2017-03-04 11:50:52,morning,weekend,5
7550,Tiffin,2017-03-04 11:50:52,morning,weekend,5
7551,Baguette,2017-03-04 11:51:34,morning,weekend,5
7552,Bread,2017-03-04 12:03:06,afternoon,weekend,5
7552,Coffee,2017-03-04 12:03:06,afternoon,weekend,5
7553,Coffee,2017-03-04 12:05:58,afternoon,weekend,5
7553,Smoothies,2017-03-04 12:05:58,afternoon,weekend,5
7553,Brownie,2017-03-04 12:05:58,afternoon,weekend,5
7553,Sandwich,2017-03-04 12:05:58,afternoon,weekend,5
7553,Sandwich,2017-03-04 12:05:58,afternoon,weekend,5
7554,Toast,2017-03-04 12:12:11,afternoon,weekend,5
7554,Scone,2017-03-04 12:12:11,afternoon,weekend,5
7554,Brownie,2017-03-04 12:12:11,afternoon,weekend,5
7554,Coffee,2017-03-04 12:12:11,afternoon,weekend,5
7554,Coke,2017-03-04 12:12:11,afternoon,weekend,5
7555,Bread,2017-03-04 12:23:01,afternoon,weekend,5
7555,Bread,2017-03-04 12:23:01,afternoon,weekend,5
7555,Cake,2017-03-04 12:23:01,afternoon,weekend,5
7555,Soup,2017-03-04 12:23:01,afternoon,weekend,5
7555,Smoothies,2017-03-04 12:23:01,afternoon,weekend,5
7555,Sandwich,2017-03-04 12:23:01,afternoon,weekend,5
7556,Bread,2017-03-04 12:24:22,afternoon,weekend,5
7557,Coffee,2017-03-04 12:28:33,afternoon,weekend,5
7557,Juice,2017-03-04 12:28:33,afternoon,weekend,5
7557,Toast,2017-03-04 12:28:33,afternoon,weekend,5
7557,Sandwich,2017-03-04 12:28:33,afternoon,weekend,5
7557,Baguette,2017-03-04 12:28:33,afternoon,weekend,5
7558,Bread,2017-03-04 12:29:15,afternoon,weekend,5
7558,Coffee,2017-03-04 12:29:15,afternoon,weekend,5
7559,Coffee,2017-03-04 12:35:19,afternoon,weekend,5
7560,Coffee,2017-03-04 12:36:52,afternoon,weekend,5
7560,Spanish Brunch,2017-03-04 12:36:52,afternoon,weekend,5
7561,Bread,2017-03-04 12:40:40,afternoon,weekend,5
7561,Brownie,2017-03-04 12:40:40,afternoon,weekend,5
7561,Scandinavian,2017-03-04 12:40:40,afternoon,weekend,5
7561,Coffee,2017-03-04 12:40:40,afternoon,weekend,5
7561,Coffee,2017-03-04 12:40:40,afternoon,weekend,5
7561,Soup,2017-03-04 12:40:40,afternoon,weekend,5
7562,Pastry,2017-03-04 12:42:51,afternoon,weekend,5
7563,Vegan Feast,2017-03-04 12:43:47,afternoon,weekend,5
7564,Cake,2017-03-04 12:47:05,afternoon,weekend,5
7564,Muffin,2017-03-04 12:47:05,afternoon,weekend,5
7565,Baguette,2017-03-04 12:48:04,afternoon,weekend,5
7566,Sandwich,2017-03-04 12:49:54,afternoon,weekend,5
7566,Chicken Stew,2017-03-04 12:49:54,afternoon,weekend,5
7566,Coffee,2017-03-04 12:49:54,afternoon,weekend,5
7566,Truffles,2017-03-04 12:49:54,afternoon,weekend,5
7566,Coke,2017-03-04 12:49:54,afternoon,weekend,5
7567,Tea,2017-03-04 12:53:17,afternoon,weekend,5
7567,Scone,2017-03-04 12:53:17,afternoon,weekend,5
7567,Soup,2017-03-04 12:53:17,afternoon,weekend,5
7568,Bread,2017-03-04 12:56:55,afternoon,weekend,5
7569,Soup,2017-03-04 12:58:49,afternoon,weekend,5
7569,Sandwich,2017-03-04 12:58:49,afternoon,weekend,5
7569,Juice,2017-03-04 12:58:49,afternoon,weekend,5
7570,Cookies,2017-03-04 13:00:54,afternoon,weekend,5
7570,Mineral water,2017-03-04 13:00:54,afternoon,weekend,5
7570,Coffee,2017-03-04 13:00:54,afternoon,weekend,5
7571,Cookies,2017-03-04 13:15:51,afternoon,weekend,5
7571,Pastry,2017-03-04 13:15:51,afternoon,weekend,5
7571,Coffee,2017-03-04 13:15:51,afternoon,weekend,5
7572,Sandwich,2017-03-04 13:18:40,afternoon,weekend,5
7572,Coffee,2017-03-04 13:18:40,afternoon,weekend,5
7572,Soup,2017-03-04 13:18:40,afternoon,weekend,5
7572,Art Tray,2017-03-04 13:18:40,afternoon,weekend,5
7572,Scone,2017-03-04 13:18:40,afternoon,weekend,5
7572,Brownie,2017-03-04 13:18:40,afternoon,weekend,5
7573,Cake,2017-03-04 13:30:46,afternoon,weekend,5
7573,Tiffin,2017-03-04 13:30:46,afternoon,weekend,5
7574,Scone,2017-03-04 13:32:15,afternoon,weekend,5
7574,Tea,2017-03-04 13:32:15,afternoon,weekend,5
7575,Brownie,2017-03-04 13:37:01,afternoon,weekend,5
7575,Cookies,2017-03-04 13:37:01,afternoon,weekend,5
7576,Sandwich,2017-03-04 13:40:26,afternoon,weekend,5
7576,Juice,2017-03-04 13:40:26,afternoon,weekend,5
7577,Hot chocolate,2017-03-04 13:43:13,afternoon,weekend,5
7577,Coffee,2017-03-04 13:43:13,afternoon,weekend,5
7577,Cake,2017-03-04 13:43:13,afternoon,weekend,5
7577,Scone,2017-03-04 13:43:13,afternoon,weekend,5
7577,Cookies,2017-03-04 13:43:13,afternoon,weekend,5
7577,Bread,2017-03-04 13:43:13,afternoon,weekend,5
7578,Tea,2017-03-04 13:45:04,afternoon,weekend,5
7578,Hot chocolate,2017-03-04 13:45:04,afternoon,weekend,5
7578,Cake,2017-03-04 13:45:04,afternoon,weekend,5
7578,Salad,2017-03-04 13:45:04,afternoon,weekend,5
7579,Bread,2017-03-04 13:46:04,afternoon,weekend,5
7579,Tea,2017-03-04 13:46:04,afternoon,weekend,5
7579,Soup,2017-03-04 13:46:04,afternoon,weekend,5
7579,Sandwich,2017-03-04 13:46:04,afternoon,weekend,5
7580,Spanish Brunch,2017-03-04 13:55:48,afternoon,weekend,5
7580,Sandwich,2017-03-04 13:55:48,afternoon,weekend,5
7581,Toast,2017-03-04 13:57:53,afternoon,weekend,5
7581,Bread,2017-03-04 13:57:53,afternoon,weekend,5
7582,Coffee,2017-03-04 14:05:18,afternoon,weekend,5
7582,Tea,2017-03-04 14:05:18,afternoon,weekend,5
7582,Toast,2017-03-04 14:05:18,afternoon,weekend,5
7583,Scone,2017-03-04 14:15:10,afternoon,weekend,5
7584,Scone,2017-03-04 14:22:26,afternoon,weekend,5
7584,Coffee,2017-03-04 14:22:26,afternoon,weekend,5
7584,Coffee,2017-03-04 14:22:26,afternoon,weekend,5
7585,Bread,2017-03-04 14:22:59,afternoon,weekend,5
7585,Brownie,2017-03-04 14:22:59,afternoon,weekend,5
7586,Tea,2017-03-04 14:23:47,afternoon,weekend,5
7586,Soup,2017-03-04 14:23:47,afternoon,weekend,5
7587,Hot chocolate,2017-03-04 14:28:29,afternoon,weekend,5
7587,Coffee,2017-03-04 14:28:29,afternoon,weekend,5
7587,Cake,2017-03-04 14:28:29,afternoon,weekend,5
7587,Scone,2017-03-04 14:28:29,afternoon,weekend,5
7588,Coke,2017-03-04 14:29:49,afternoon,weekend,5
7588,Tea,2017-03-04 14:29:49,afternoon,weekend,5
7588,Brownie,2017-03-04 14:29:49,afternoon,weekend,5
7589,Hot chocolate,2017-03-04 14:30:34,afternoon,weekend,5
7589,Truffles,2017-03-04 14:30:34,afternoon,weekend,5
7589,Spanish Brunch,2017-03-04 14:30:34,afternoon,weekend,5
7590,Chicken Stew,2017-03-04 14:36:37,afternoon,weekend,5
7590,Granola,2017-03-04 14:36:37,afternoon,weekend,5
7590,Coke,2017-03-04 14:36:37,afternoon,weekend,5
7591,Spanish Brunch,2017-03-04 14:43:58,afternoon,weekend,5
7591,Smoothies,2017-03-04 14:43:58,afternoon,weekend,5
7592,Bread,2017-03-04 14:47:54,afternoon,weekend,5
7593,Coffee,2017-03-04 14:57:15,afternoon,weekend,5
7593,Coffee,2017-03-04 14:57:15,afternoon,weekend,5
7593,Scone,2017-03-04 14:57:15,afternoon,weekend,5
7594,Tea,2017-03-04 14:59:01,afternoon,weekend,5
7595,Tea,2017-03-04 15:19:01,afternoon,weekend,5
7596,Scandinavian,2017-03-04 15:24:53,afternoon,weekend,5
7597,Coffee,2017-03-04 15:29:23,afternoon,weekend,5
7597,Hot chocolate,2017-03-04 15:29:23,afternoon,weekend,5
7598,Scone,2017-03-04 15:30:34,afternoon,weekend,5
7598,Cake,2017-03-04 15:30:34,afternoon,weekend,5
7598,Bread,2017-03-04 15:30:34,afternoon,weekend,5
7598,Bread,2017-03-04 15:30:34,afternoon,weekend,5
7598,Coffee,2017-03-04 15:30:34,afternoon,weekend,5
7598,Hot chocolate,2017-03-04 15:30:34,afternoon,weekend,5
7599,Tea,2017-03-04 15:32:10,afternoon,weekend,5
7599,Scone,2017-03-04 15:32:10,afternoon,weekend,5
7599,Bread,2017-03-04 15:32:10,afternoon,weekend,5
7600,Scandinavian,2017-03-04 15:33:44,afternoon,weekend,5
7601,Coffee,2017-03-04 15:57:11,afternoon,weekend,5
7601,Coffee,2017-03-04 15:57:11,afternoon,weekend,5
7601,Bread,2017-03-04 15:57:11,afternoon,weekend,5
7602,Bread,2017-03-04 16:00:49,afternoon,weekend,5
7602,Coffee,2017-03-04 16:00:49,afternoon,weekend,5
7602,Scone,2017-03-04 16:00:49,afternoon,weekend,5
7602,Cookies,2017-03-04 16:00:49,afternoon,weekend,5
7602,Soup,2017-03-04 16:00:49,afternoon,weekend,5
7602,Salad,2017-03-04 16:00:49,afternoon,weekend,5
7602,Truffles,2017-03-04 16:00:49,afternoon,weekend,5
7602,Mineral water,2017-03-04 16:00:49,afternoon,weekend,5
7603,Tiffin,2017-03-04 16:19:02,afternoon,weekend,5
7603,Coffee,2017-03-04 16:19:02,afternoon,weekend,5
7603,Tea,2017-03-04 16:19:02,afternoon,weekend,5
7604,Coffee,2017-03-04 16:19:51,afternoon,weekend,5
7605,Bread,2017-03-04 16:21:28,afternoon,weekend,5
7605,Hot chocolate,2017-03-04 16:21:28,afternoon,weekend,5
7605,Scone,2017-03-04 16:21:28,afternoon,weekend,5
7606,Tea,2017-03-04 16:24:02,afternoon,weekend,5
7606,Tea,2017-03-04 16:24:02,afternoon,weekend,5
7606,Coffee,2017-03-04 16:24:02,afternoon,weekend,5
7606,Cake,2017-03-04 16:24:02,afternoon,weekend,5
7606,Scone,2017-03-04 16:24:02,afternoon,weekend,5
7607,Bread,2017-03-04 16:32:25,afternoon,weekend,5
7608,Scandinavian,2017-03-04 16:36:28,afternoon,weekend,5
7608,Muffin,2017-03-04 16:36:28,afternoon,weekend,5
7609,Scandinavian,2017-03-04 17:14:01,evening,weekend,5
7610,Farm House,2017-03-05 09:35:02,morning,weekend,6
7611,Bread,2017-03-05 09:48:19,morning,weekend,6
7611,Medialuna,2017-03-05 09:48:19,morning,weekend,6
7612,Coffee,2017-03-05 09:55:32,morning,weekend,6
7612,Spanish Brunch,2017-03-05 09:55:32,morning,weekend,6
7613,Coffee,2017-03-05 09:58:40,morning,weekend,6
7614,Coffee,2017-03-05 09:59:09,morning,weekend,6
7615,Bread,2017-03-05 10:19:02,morning,weekend,6
7615,Coffee,2017-03-05 10:19:02,morning,weekend,6
7615,Pastry,2017-03-05 10:19:02,morning,weekend,6
7615,Spanish Brunch,2017-03-05 10:19:02,morning,weekend,6
7616,Bread,2017-03-05 10:19:41,morning,weekend,6
7616,Scone,2017-03-05 10:19:41,morning,weekend,6
7617,Bread,2017-03-05 10:31:18,morning,weekend,6
7617,Coffee,2017-03-05 10:31:18,morning,weekend,6
7617,Coffee,2017-03-05 10:31:18,morning,weekend,6
7617,Toast,2017-03-05 10:31:18,morning,weekend,6
7618,Bread,2017-03-05 10:42:14,morning,weekend,6
7619,Pastry,2017-03-05 10:47:12,morning,weekend,6
7619,Bread,2017-03-05 10:47:12,morning,weekend,6
7619,Pastry,2017-03-05 10:47:12,morning,weekend,6
7620,Hot chocolate,2017-03-05 10:48:20,morning,weekend,6
7620,Cookies,2017-03-05 10:48:20,morning,weekend,6
7620,Pastry,2017-03-05 10:48:20,morning,weekend,6
7621,Coffee,2017-03-05 10:49:26,morning,weekend,6
7621,Coffee,2017-03-05 10:49:26,morning,weekend,6
7621,The Nomad,2017-03-05 10:49:26,morning,weekend,6
7622,Coffee,2017-03-05 10:53:59,morning,weekend,6
7622,Jammie Dodgers,2017-03-05 10:53:59,morning,weekend,6
7622,Muffin,2017-03-05 10:53:59,morning,weekend,6
7622,Tea,2017-03-05 10:53:59,morning,weekend,6
7623,Coffee,2017-03-05 10:57:26,morning,weekend,6
7624,Coffee,2017-03-05 10:57:56,morning,weekend,6
7624,Brownie,2017-03-05 10:57:56,morning,weekend,6
7625,Coffee,2017-03-05 10:59:44,morning,weekend,6
7626,Bread,2017-03-05 11:04:43,morning,weekend,6
7626,Coffee,2017-03-05 11:04:43,morning,weekend,6
7627,Coffee,2017-03-05 11:11:22,morning,weekend,6
7627,Coffee,2017-03-05 11:11:22,morning,weekend,6
7627,Hot chocolate,2017-03-05 11:11:22,morning,weekend,6
7627,Muffin,2017-03-05 11:11:22,morning,weekend,6
7628,Bread,2017-03-05 11:11:55,morning,weekend,6
7629,Farm House,2017-03-05 11:12:48,morning,weekend,6
7630,Coffee,2017-03-05 11:16:54,morning,weekend,6
7630,Tiffin,2017-03-05 11:16:54,morning,weekend,6
7631,Coffee,2017-03-05 11:36:09,morning,weekend,6
7631,Coffee,2017-03-05 11:36:09,morning,weekend,6
7631,Toast,2017-03-05 11:36:09,morning,weekend,6
7631,Pastry,2017-03-05 11:36:09,morning,weekend,6
7631,Scone,2017-03-05 11:36:09,morning,weekend,6
7632,Coffee,2017-03-05 11:36:54,morning,weekend,6
7633,Jam,2017-03-05 11:39:30,morning,weekend,6
7634,Pastry,2017-03-05 11:42:26,morning,weekend,6
7634,Cake,2017-03-05 11:42:26,morning,weekend,6
7634,Coffee,2017-03-05 11:42:26,morning,weekend,6
7635,Soup,2017-03-05 11:43:36,morning,weekend,6
7635,Coffee,2017-03-05 11:43:36,morning,weekend,6
7635,Juice,2017-03-05 11:43:36,morning,weekend,6
7635,Tea,2017-03-05 11:43:36,morning,weekend,6
7636,Pastry,2017-03-05 11:47:15,morning,weekend,6
7637,Coffee,2017-03-05 11:52:46,morning,weekend,6
7638,Jammie Dodgers,2017-03-05 11:55:35,morning,weekend,6
7638,Coffee,2017-03-05 11:55:35,morning,weekend,6
7639,Coffee,2017-03-05 12:09:32,afternoon,weekend,6
7640,Coffee,2017-03-05 12:12:38,afternoon,weekend,6
7641,Muffin,2017-03-05 12:18:15,afternoon,weekend,6
7642,Coffee,2017-03-05 12:32:28,afternoon,weekend,6
7642,Cake,2017-03-05 12:32:28,afternoon,weekend,6
7642,Muffin,2017-03-05 12:32:28,afternoon,weekend,6
7643,Pastry,2017-03-05 12:40:27,afternoon,weekend,6
7643,Bread,2017-03-05 12:40:27,afternoon,weekend,6
7644,Coffee,2017-03-05 12:42:00,afternoon,weekend,6
7644,Pastry,2017-03-05 12:42:00,afternoon,weekend,6
7644,Bread,2017-03-05 12:42:00,afternoon,weekend,6
7645,Hot chocolate,2017-03-05 12:48:29,afternoon,weekend,6
7646,Juice,2017-03-05 12:59:49,afternoon,weekend,6
7646,Cake,2017-03-05 12:59:49,afternoon,weekend,6
7646,Coffee,2017-03-05 12:59:49,afternoon,weekend,6
7647,Coke,2017-03-05 13:01:14,afternoon,weekend,6
7647,Sandwich,2017-03-05 13:01:14,afternoon,weekend,6
7648,Sandwich,2017-03-05 13:02:47,afternoon,weekend,6
7648,Smoothies,2017-03-05 13:02:47,afternoon,weekend,6
7649,Coffee,2017-03-05 13:11:39,afternoon,weekend,6
7649,Coffee,2017-03-05 13:11:39,afternoon,weekend,6
7650,Scone,2017-03-05 13:21:46,afternoon,weekend,6
7651,Cake,2017-03-05 13:48:10,afternoon,weekend,6
7651,Bread,2017-03-05 13:48:10,afternoon,weekend,6
7651,Coffee,2017-03-05 13:48:10,afternoon,weekend,6
7651,Juice,2017-03-05 13:48:10,afternoon,weekend,6
7652,Cake,2017-03-05 14:07:10,afternoon,weekend,6
7652,Coffee,2017-03-05 14:07:10,afternoon,weekend,6
7652,Tea,2017-03-05 14:07:10,afternoon,weekend,6
7653,Truffles,2017-03-05 14:15:38,afternoon,weekend,6
7653,Coffee,2017-03-05 14:15:38,afternoon,weekend,6
7653,Cake,2017-03-05 14:15:38,afternoon,weekend,6
7653,Pastry,2017-03-05 14:15:38,afternoon,weekend,6
7653,Sandwich,2017-03-05 14:15:38,afternoon,weekend,6
7654,Tiffin,2017-03-05 14:21:55,afternoon,weekend,6
7655,Coffee,2017-03-05 15:00:18,afternoon,weekend,6
7655,Cake,2017-03-05 15:00:18,afternoon,weekend,6
7656,Cake,2017-03-05 15:11:31,afternoon,weekend,6
7656,Scone,2017-03-05 15:11:31,afternoon,weekend,6
7656,Medialuna,2017-03-05 15:11:31,afternoon,weekend,6
7656,Soup,2017-03-05 15:11:31,afternoon,weekend,6
7656,Coffee,2017-03-05 15:11:31,afternoon,weekend,6
7656,Coffee,2017-03-05 15:11:31,afternoon,weekend,6
7656,Tea,2017-03-05 15:11:31,afternoon,weekend,6
7657,Coffee,2017-03-05 15:13:03,afternoon,weekend,6
7658,Bread,2017-03-05 15:15:40,afternoon,weekend,6
7658,Coffee,2017-03-05 15:15:40,afternoon,weekend,6
7659,Coffee,2017-03-05 15:22:41,afternoon,weekend,6
7659,Medialuna,2017-03-05 15:22:41,afternoon,weekend,6
7659,Pastry,2017-03-05 15:22:41,afternoon,weekend,6
7660,Jammie Dodgers,2017-03-05 15:34:38,afternoon,weekend,6
7660,Tiffin,2017-03-05 15:34:38,afternoon,weekend,6
7661,Coffee,2017-03-05 15:50:06,afternoon,weekend,6
7661,Bread,2017-03-05 15:50:06,afternoon,weekend,6
7661,Alfajores,2017-03-05 15:50:06,afternoon,weekend,6
7663,Afternoon with the baker,2017-03-05 18:51:22,evening,weekend,6
7664,Afternoon with the baker,2017-03-05 18:51:49,evening,weekend,6
